4.009521704083823	7.112547510414221e-29	1.0136628769462745e-26
4.090522142550162	2.2467977357653162e-29	9.631311142327142e-27
4.173158953510771	6.454234833117506e-30	9.053077052690845e-27
4.257465194995837	5.210932696997504e-30	8.512992093341033e-27
4.34347459287454	5.582761211478166e-30	8.249849729245617e-27
4.431221554346754	8.008348616422238e-30	7.811057711765134e-27
4.5207411817072956	6.996429295090789e-29	7.645160045497559e-27
4.612069286388249	1.2272895058422647e-28	7.488042232182356e-27
4.7052424032849824	1.3170726348653504e-28	7.28311581778166e-27
4.800297805371549	6.343084376334885e-29	7.329985392782727e-27
4.897273518611378	1.5699811553089723e-28	7.267854277635506e-27
4.9962083371691834	5.6890817728766384e-28	7.221199513994613e-27
5.0971418389301775	5.940813151299252e-28	7.383204325150966e-27
5.200114401332808	2.685004462033393e-28	7.366953624195727e-27
5.305167217521349	4.698507502116845e-28	7.340314258021208e-27
5.412342312824811	5.726297585918869e-28	7.505613545307795e-27
5.521682561568746	5.7625336650974835e-28	7.45213139563103e-27
5.633231704226702	5.017383778020971e-28	7.28316743700277e-27
5.74703436491815	5.152981837184804e-28	7.299428424289776e-27
5.863136069259931	5.379867026097707e-28	7.184459247969049e-27
5.981583262578313	6.344511616650361e-28	6.85629795570058e-27
6.102423328488984	7.188143451203339e-28	6.659311473566701e-27
6.2257046078524	1.133250746392976e-27	6.524186413857716e-27
6.351476418112044	1.1572672463686762e-27	6.2191082311669164e-27
6.479789073023398	1.0702948219073895e-27	5.899415653487439e-27
6.610693902781446	1.2109690754405413e-27	5.7166412856254154e-27
6.74424327455481	1.637249171074195e-27	5.540290519900381e-27
6.880490613434703	2.062072091708792e-27	5.273559595771964e-27
7.019490423807121	2.3868440720228717e-27	5.0291265737759164e-27
7.161298311156762	2.8359596999270466e-27	4.8750783366154e-27
7.305971004311445	3.0540404337198662e-27	4.733725384364557e-27
7.453566378135918	4.28988529638615e-27	4.542416449965279e-27
7.6041434766841185	5.420894738897639e-27	4.351486229867666e-27
7.757762536819151	6.915508380036086e-27	4.214458355860415e-27
7.914485012310448	6.58449313227401e-27	4.108061243170884e-27
8.074373598417726	9.704936668830019e-27	3.984754462635002e-27
8.237492256971624	1.3825752163632957e-26	3.845696841543578e-27
8.403906241960946	1.6268164623539667e-26	3.7269411448823976e-27
8.573682125636926	1.750568309408361e-26	3.6427036393395396e-27
8.746887825144745	1.8821621196496968e-26	3.574371153465059e-27
8.923592629693122	2.0589163210438576e-26	3.5013556716081145e-27
9.103867228272785	1.858278948539847e-26	3.426249991438362e-27
9.28778373793486	1.0831478555552879e-26	3.3660411143857876e-27
9.475415732640615	1.3578549987162496e-26	3.3295743507909266e-27
9.666838272693957	1.873159775860088e-26	3.310482575667608e-27
9.862127934768585	2.5326663244234163e-26	3.297042619624304e-27
10.061362842541689	2.54134927997601e-26	3.284744245436377e-27
10.264622697946567	1.7738013344736013e-26	3.278913942222247e-27
10.4719888130566	2.1007666397283716e-26	3.287305306899098e-27
10.6835441426133	2.2986848217925958e-26	3.3124803496563436e-27
10.899373317211545	2.8664403494638567e-26	3.3505518322328045e-27
11.119562677155216	3.213015672538213e-26	3.3953924392547416e-27
11.344200306996736	3.443812406528154e-26	3.443812406528154e-27
11.573376070774449	3.557508085961606e-26	3.497494306893108e-27
11.80718164796181	3.5633882723796984e-26	3.5608066853498154e-27
12.045710570142857	3.48469636361189e-26	3.637404170100442e-27
12.28905825842857	2.9627549290053066e-26	3.7268543357985455e-27
12.53732206162915	2.4191357907413947e-26	3.826744187738697e-27
12.790601295197416	2.538131571606524e-26	3.933617586273746e-27
13.048997280958979	1.953545977109209e-26	4.045608605228227e-27
13.312613387645019	1.4886153231965063e-26	4.163505155325473e-27
13.581555072243908	1.3081410721889737e-26	4.2900716409599774e-27
13.85592992218823	1.311571826785825e-26	4.428342638683309e-27
14.135847698394054	1.274647790842385e-26	4.580046942260229e-27
14.421420379169687	1.2786928716958854e-26	4.744945624884153e-27
14.712762205011504	1.347809189517839e-26	4.921235582241551e-27
15.009989724304665	1.4393074139869887e-26	5.106681730519087e-27
15.313221839947182	1.450794206604414e-26	5.2998770372026784e-27
15.622579856915813	1.4772367651347982e-26	5.5010274295012805e-27
15.938187530792902	1.5704610968975284e-26	5.711942382160009e-27
16.26017111727356	1.6939397182860143e-26	5.935334952343703e-27
16.588659422673032	1.8116794235367843e-26	6.1738331968451906e-27
16.923783855454307	2.041160107112385e-26	6.4291396031507e-27
17.26567847879682	2.3735383618086156e-26	6.701620243129392e-27
17.614480064227056	2.829892471654865e-26	6.990405658882106e-27
17.970328146332648	3.576817031440434e-26	7.293919872118296e-27
18.333365078581803	3.454827910237418e-26	1.005582657424796e-26
