4.009521704083823	1.3164414871147065e-28	6.459064701354738e-27
4.090522142550162	1.7416481608560812e-29	6.137076067594671e-27
4.173158953510771	6.406161854463165e-30	5.7686250290462206e-27
4.257465194995837	5.21093297337268e-30	5.424482634567131e-27
4.34347459287454	5.582761545453045e-30	5.256808194275914e-27
4.431221554346754	8.006733737420674e-30	4.97720971081539e-27
4.5207411817072956	5.331035471659416e-29	4.8714996385025184e-27
4.612069286388249	8.836511211115175e-29	4.771384092691219e-27
4.7052424032849824	9.651346664987849e-29	4.6408048833964685e-27
4.800297805371549	5.610814153364063e-29	4.670670199010443e-27
4.897273518611378	1.1877887665202396e-28	4.631080222713974e-27
4.9962083371691834	3.741199241158592e-28	4.601351784998885e-27
5.0971418389301775	3.9646938916308523e-28	4.704581328172002e-27
5.200114401332808	2.086877917923153e-28	4.694226373751615e-27
5.305167217521349	3.4059460202637246e-28	4.677251756879173e-27
5.412342312824811	4.1695489319906045e-28	4.7825805418180866e-27
5.521682561568746	4.38726809222688e-28	4.748501690458039e-27
5.633231704226702	4.1949367612368775e-28	4.640837775187512e-27
5.74703436491815	4.464011780470476e-28	4.651199284066435e-27
5.863136069259931	4.800913095179932e-28	4.577940869912824e-27
5.981583262578313	5.655080197323167e-28	4.368836337483791e-27
6.102423328488984	6.4423540591014585e-28	4.243316456827802e-27
6.2257046078524	9.244965029606421e-28	4.157214704132327e-27
6.351476418112044	9.722117654543339e-28	3.9628187401702086e-27
6.479789073023398	9.641984891917003e-28	3.7591104767313364e-27
6.610693902781446	1.0917247839442278e-27	3.642646562088277e-27
6.74424327455481	1.4116434040914618e-27	3.530275769797021e-27
6.880490613434703	1.7096278730918897e-27	3.360314697331719e-27
7.019490423807121	1.9627525171454137e-27	3.204561858774339e-27
7.161298311156762	2.2559253639477226e-27	3.1064022483519252e-27
7.305971004311445	2.4251344450264597e-27	3.0163320795509456e-27
7.453566378135918	3.1679175356673757e-27	2.894429935009959e-27
7.6041434766841185	3.8546074773957426e-27	2.7727691074045448e-27
7.757762536819151	4.780583544478472e-27	2.6854548805099385e-27
7.914485012310448	4.699016120364759e-27	2.6176585894106584e-27
8.074373598417726	6.522180459471302e-27	2.5390874498121566e-27
8.237492256971624	8.872207005428957e-27	2.450479867058158e-27
8.403906241960946	1.0323002810300414e-26	2.37480868029291e-27
8.573682125636926	1.1098972255589968e-26	2.3211325014415684e-27
8.746887825144745	1.1923700642203275e-26	2.2775910087309448e-27
8.923592629693122	1.300558120747882e-26	2.231065508733625e-27
9.103867228272785	1.2013295910483116e-26	2.183208133438651e-27
9.28778373793486	8.064307863162169e-27	2.1448430083239026e-27
9.475415732640615	9.657087705592889e-27	2.1216063690716735e-27
9.666838272693957	1.2506248805105352e-26	2.109441080742792e-27
9.862127934768585	1.6165522223131103e-26	2.1008771342137953e-27
10.061362842541689	1.6350725754290282e-26	2.0930406043056456e-27
10.264622697946567	1.2520093746558215e-26	2.0893255324542098e-27
10.4719888130566	1.4387018656317805e-26	2.0946725139932698e-27
10.6835441426133	1.5560238343928947e-26	2.1107140632573155e-27
10.899373317211545	1.862378401046835e-26	2.1349732300818486e-27
11.119562677155216	2.060159982221931e-26	2.1635456862836336e-27
11.344200306996736	2.1943989125702004e-26	2.1943989125702005e-27
11.573376070774449	2.2685142754707663e-26	2.2286050451605797e-27
11.80718164796181	2.2826891756200176e-26	2.2689477230143e-27
12.045710570142857	2.2620818177053304e-26	2.3177556769694975e-27
12.28905825842857	2.026029656394547e-26	2.3747533654422705e-27
12.53732206162915	1.7952295469053105e-26	2.4384032269871368e-27
12.790601295197416	1.8785704350117007e-26	2.5065030076564594e-27
13.048997280958979	1.670908733189715e-26	2.5778637386247292e-27
13.312613387645019	1.4649160613266453e-26	2.6529874768241792e-27
13.581555072243908	1.308109217188475e-26	2.7336357020276616e-27
13.85592992218823	1.31157090386111e-26	2.8217420479270364e-27
14.135847698394054	1.2746478556727851e-26	2.9184081027429226e-27
14.421420379169687	1.2786929382537195e-26	3.0234816221998667e-27
14.712762205011504	1.3478092474383042e-26	3.1358136673666652e-27
15.009989724304665	1.4393074788693263e-26	3.253980041768178e-27
15.313221839947182	1.4507942657530844e-26	3.3770841836132946e-27
15.622579856915813	1.4772368381862913e-26	3.50525730981808e-27
15.938187530792902	1.570461164737512e-26	3.639652418555788e-27
16.26017111727356	1.6939397127593512e-26	3.781998271149808e-27
16.588659422673032	1.8116699479299838e-26	3.93396946664581e-27
16.923783855454307	2.0320260686032483e-26	4.096650830882541e-27
17.26567847879682	2.255898215840994e-26	4.270275625011197e-27
17.614480064227056	2.4423918230519687e-26	4.454289830030834e-27
17.970328146332648	2.6459539271719697e-26	4.6476892317997965e-27
18.333365078581803	2.624791685978299e-26	6.4075775036861815e-27
